FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
NKF5, 7564342, 0, 0, 0, 0, 0.87, 0.13, 0, 0, 0.5, 0.001155762, 0.02342265, 0.1285001
NKQ1, 7564342, 0.5640441, 0.001724814, -0.007570888, -0.8257082
NKF6, 7564342, -0.24, -1.28, 248.35, 0.002581786, -0.01506956, -0.1245702, -0.9372559, 0, 0, -0.7617486, 0, 0, 0, 0
NKF7, 7564342, 0, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 7564342, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, -0.65, 0
NKF9, 7564342, 0, 0, 0, 0, 0, 0.02424488, 0, 0, 0, 19, 0, 0, 0
NKQ2, 7564342, 0.5616234, -0.01477684, 1.143083E-05, -0.8272611
NK11, 7564342, 1.59, -1.68, 246.32, 0.00415256, -0.006412136, 0.1088599, -0.7297832, 0, 0, -0.6627928, 0, 0, 0, 0
NK12, 7564342, 0, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 7564342, 0, 0, 0, 0, 0, 0.19, 0, 0, 0, -0.51, 0
NK14, 7564342, 0, 0, 0.01, 0, 0, 0.02558066, 0, 0, 0, 19, 0, 0, 0
NKQ3, 7564342, 0.5470166, -0.008959329, -0.01507677, -0.8369381
AHR2, 7564823, 1.52, -0.23, 248.19, 1.01, 53.0134959, 20.9298565, 0.5605796, 0.005778012, -0.01211943, -0.8279917
POS, 7565062, 53.0134959, 20.9298565, 1.01, 1.013317, NaN
RCIN, 7565082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 7565096, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 7565111, 0.01765095, 0.0180885, 0.03190505, 0, 0, 0
CTRL, 7565126, 0, 0, 0, 0, 0
HELI, 7565149, 0, 0, 0, 0
IMU, 7602121, 0.0008661839, -0.0001053583, -0.0004923911, -0.05726848, -0.137623, -9.668606, 0, 0, 36.46424, 1, 1, 7999, 3999
IMU2, 7602121, -0.0001022439, 0.002468255, -0.001081903, -0.2956688, 0.1388909, -10.1311, 0, 0, 0, 1, 1, 748, 947
IMU3, 7602121, 0.0003968755, -0.0003632267, -0.000395258, -0.3044415, -0.1535725, -9.900295, 0, 0, 34.58966, 1, 1, 7879, 3939
IMU, 7642242, 0.001100522, 0.0002231768, 0.000251742, -0.05810848, -0.1430736, -9.659029, 0, 0, 36.46879, 1, 1, 7999, 3999
IMU2, 7642242, 0.002304612, -0.002790658, 0.001916677, -0.270226, 0.1326702, -10.13155, 0, 0, 0, 1, 1, 748, 947
IMU3, 7642242, 0.0001335676, 0.0005137, -0.0004422769, -0.3030188, -0.146998, -9.904171, 0, 0, 34.59076, 1, 1, 7879, 3939
GPS, 7649613, 3, 393048800, 2113, 13, 1.01, 53.0134955, 20.9298558, 125.59, 0.104, 0, 0.185, 0, 1
GPA, 7649613, 1.32, 3.04, 4.72, 0.47, 0, 1, 7622, 197
BAT, 7659796, 0.5639648, 0.5639648, 0.7686035, 0.43139, 0.0002442186, 0, 0
POWR, 7659815, 4.772754, 0.036, 4, 2
MAG, 7659852, 46, 151, 484, -472, 276, -249, 0, 0, 0, 1, 7659831
MAG2, 7659852, -439, 259, 707, -669, 175, 332, 0, 0, 0, 1, 7659839
MAG3, 7659852, -139, 277, 546, 177, 539, 377, 0, 0, 0, 1, 7659846
BARO, 7660104, 1.013317, 100277.7, 33.32, -0.4022596, 7660, 0, 32.95569, 1
BAR2, 7660104, 0.1571905, 100419.4, 33.24, -0.4022596, 7660, 0, 32.95569, 1
CTUN, 7660258, 0, 0, 0, 0.5, 0, 0, 1.01, NaN, 0, -114.8481, 0, -44, 80
ATT, 7665183, 0, 1.53, 0, -0.21, 248.68, 248.69, 0.08, 0.01
RATE, 7665198, -6.925469, 0.03676181, -0.01033797, 0.9632571, -0.08932173, 0.001496991, -0.012806, -0.01683009, 1.695658E-05, 0, -15.31954, 0
NKF1, 7665291, 1.53, -0.21, 248.68, -0.0001875821, 0.005086174, 0.4411941, -0.1457596, 0, 0, -0.542964, 0, 0, 0, 0
NKF2, 7665291, 0, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 7665291, 0, 0, 0, 0, 0, 0.23, 0, 0, 0, -0.04, 0
NKF4, 7665291, 0, 0, 0.01, 0, 0, 0.01653485, 0, 0, 0, 19, 0, 0, 0
NKF5, 7665291, 0, 0, 0, 0, 0.86, 0.13, 0, 0, 0.5, 0.001080677, 0.02888666, 0.08947458
NKQ1, 7665291, 0.5641191, 0.001720133, -0.007612875, -0.8256566
NKF6, 7665291, -0.24, -1.26, 248.37, 0.003482068, -0.01000077, -0.1671557, -0.7014255, 0, 0, -0.8412133, 0, 0, 0, 0
NKF7, 7665291, 0, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 7665291, 0, 0, 0, 0, 0, 0.08, 0, 0, 0, -0.23, 0
NKF9, 7665291, 0, 0, 0, 0, 0, 0.01619665, 0, 0, 0, 19, 0, 0, 0
NKQ2, 7665291, 0.5617927, -0.01462877, 0.0001485148, -0.8271487
NK11, 7665291, 1.58, -1.69, 246.33, 0.003297604, -0.007294379, 0.09500016, -0.4823611, 0, 0, -0.7178602, 0, 0, 0, 0
NK12, 7665291, 0, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 7665291, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, -0.05, 0
NK14, 7665291, 0, 0, 0, 0, 0, 0.01731255, 0, 0, 0, 19, 0, 0, 0
NKQ3, 7665291, 0.5470781, -0.008990834, -0.01506898, -0.8368977
AHR2, 7665810, 1.52, -0.22, 248.19, 1.01, 53.0134955, 20.9298558, 0.5605665, 0.005809923, -0.01213754, -0.8280002
POS, 7665831, 53.0134955, 20.9298558, 1.01, 1.013317, NaN
RCIN, 7665851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 7665865, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 7665880, 0.01858696, 0.02081994, 0.03159884, 0, 0, 0
CTRL, 7666038, 0, 0, 0, 0, 0
HELI, 7666061, 0, 0, 0, 0
IMU, 7682785, -0.0006535884, -0.0001262414, 0.0007061958, -0.05427974, -0.1433769, -9.640799, 0, 0, 36.47393, 1, 1, 7999, 3999
IMU2, 7682785, 0.000697016, 0.003018254, 5.618727E-05, -0.2823181, 0.2350844, -10.12634, 0, 0, 0, 1, 1, 748, 947
IMU3, 7682785, 0.0006453515, -0.0001180608, -0.0001250047, -0.3153003, -0.1442196, -9.898521, 0, 0, 34.59198, 1, 1, 7879, 3939
IMU, 7722854, 0.0001125309, -0.0002302332, -0.0003113167, -0.05766928, -0.1456358, -9.642748, 0, 0, 36.47812, 1, 1, 7999, 3999
IMU2, 7722854, -0.0007338655, 0.004416836, -0.002536219, -0.2034857, 0.08687113, -10.0334, 0, 0, 0, 1, 1, 748, 947
IMU3, 7722854, -0.0002815749, 0.0009626003, 0.0005743618, -0.3105215, -0.1493091, -9.897635, 0, 0, 34.59301, 1, 1, 7879, 3939
BAT, 7760736, 0.56486, 0.56486, 0.7680664, 0.4529275, 0.0002563842, 0, 0
POWR, 7760754, 4.771142, 0.019, 4, 2
MAG, 7760792, 43, 149, 483, -472, 276, -249, 0, 0, 0, 1, 7760771
MAG2, 7760792, -439, 259, 704, -669, 175, 332, 0, 0, 0, 1, 7760779
MAG3, 7760792, -138, 278, 542, 177, 539, 377, 0, 0, 0, 1, 7760786
BARO, 7761085, 1.097527, 100276.7, 33.33, -0.1297854, 7761, 0, 32.95569, 1
BAR2, 7761085, 0.311574, 100417.7, 33.24, -0.1297854, 7761, 0, 32.95569, 1
CTUN, 7761138, 0, 0, 0, 0.5, 0, 0, 1.09, NaN, 0, -114.7639, 0, -45, 80
IMU, 7763788, 0.0003536355, -0.0002432159, -0.0002513152, -0.06051947, -0.1442713, -9.659286, 0, 0, 36.48235, 1, 1, 7999, 3999
IMU2, 7763788, -0.004329616, 0.002939577, 5.214335E-05, -0.2481692, 0.2264874, -10.27241, 0, 0, 0, 1, 1, 748, 947
IMU3, 7763788, -0.0002649373, 0.0008713772, 0.0004178401, -0.2886105, -0.1601885, -9.908691, 0, 0, 34.59391, 1, 1, 7879, 3939
ATT, 7766163, 0, 1.53, 0, -0.21, 248.69, 248.7, 0.08, 0.01
RATE, 7766178, -6.929124, 0.01382793, -0.01033452, 0.9780391, -0.01694938, 0.001478984, -0.0129167, -0.01139486, -3.235768E-05, 0, -13.0909, 0
NKF1, 7766426, 1.53, -0.21, 248.69, 0.0001950016, 0.005102642, 0.4520602, 0.009667279, 0, 0, -0.5534303, 0, 0, 0, 0
NKF2, 7766426, 0, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 7766426, 0, 0, 0, 0, 0, 0.31, 0, 0, 0, 0.55, 0
NKF4, 7766426, 0, 0, 0.01, 0, 0, 0.01104186, 0, 0, 0, 19, 0, 0, 0
NKF5, 7766426, 0, 0, 0, 0, 0.86, 0.13, 0, 0, 0.5, 0.0003141882, 0.03509036, 0.07267282
NKQ1, 7766426, 0.5641843, 0.001701436, -0.007634863, -0.8256119
NKF6, 7766426, -0.26, -1.23, 248.39, 0.0009546075, -0.006984503, -0.2083236, -0.5416446, 0, 0, -0.9065002, 0, 0, 0, 0
NKF7, 7766426, 0, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 7766426, 0, 0, 0, 0, 0, 0.13, 0, 0, 0, 0.32, 0
NKF9, 7766426, 0, 0, 0, 0, 0, 0.01092104, 0, 0, 0, 19, 0, 0, 0
NKQ2, 7766426, 0.5619067, -0.01450485, 0.0003719515, -0.8270735
NK11, 7766426, 1.58, -1.69, 246.34, 0.002301386, -0.008278128, 0.08000547, -0.3051583, 0, 0, -0.7585377, 0, 0, 0, 0
NK12, 7766426, 0, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 7766426, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0.48, 0
NK14, 7766426, 0, 0, 0.01, 0, 0, 0.0117421, 0, 0, 0, 19, 0, 0, 0
NKQ3, 7766426, 0.5471662, -0.008993012, -0.01503862, -0.8368406
AHR2, 7766849, 1.52, -0.22, 248.21, 1.09, 53.0134955, 20.9298558, 0.5606891, 0.0058264, -0.01209198, -0.8279176
POS, 7766869, 53.0134955, 20.9298558, 1.09, 1.097527, NaN
RCIN, 7766890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 7767042, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 7767057, 0.02131787, 0.01770416, 0.03549087, 0, 0, 0
CTRL, 7767086, 0, 0, 0, 0, 0
HELI, 7767109, 0, 0, 0, 0
IMU, 7804005, -0.0001991967, -0.001872449, 0.0001364736, -0.06265086, -0.1443903, -9.651208, 0, 0, 36.48668, 1, 1, 7999, 3999
IMU2, 7804005, -0.004250675, -0.003481042, -0.002981776, -0.2225469, 0.1728294, -10.18354, 0, 0, 0, 1, 1, 748, 947
IMU3, 7804005, -0.0008071497, 0.0005521441, 0.0002334148, -0.3082491, -0.1500665, -9.905831, 0, 0, 34.59451, 1, 1, 7879, 3939
IMU, 7843700, 0.0008429301, -0.001629538, -0.0004638778, -0.06967234, -0.1390768, -9.636166, 0, 0, 36.49081, 1, 1, 7999, 3999
IMU2, 7843700, -0.000900901, 0.005389469, 0.0007043023, -0.2186715, 0.1754418, -10.08613, 0, 0, 0, 1, 1, 748, 947
IMU3, 7843700, 0.0006027429, -0.0001788985, 0.0007126417, -0.3058499, -0.1551158, -9.910729, 0, 0, 34.59564, 1, 1, 7879, 3939
GPS, 7852347, 3, 393049000, 2113, 15, 0.84, 53.0134947, 20.9298554, 125.48, 0.157, 0, 0.217, 0, 1
GPA, 7852347, 1.15, 2.98, 4.63, 0.43, 0, 1, 7822, 200
BAT, 7862515, 0.5655761, 0.5655761, 0.7734375, 0.4747958, 0.0002687524, 0, 0
POWR, 7862533, 4.777588, 0.036, 4, 2
MAG, 7862588, 45, 152, 486, -472, 276, -249, 0, 0, 0, 1, 7862567
MAG2, 7862588, -439, 259, 706, -669, 175, 332, 0, 0, 0, 1, 7862574
MAG3, 7862588, -141, 279, 542, 177, 539, 377, 0, 0, 0, 1, 7862582
BARO, 7862883, 1.069457, 100277.1, 33.34, 0.2249576, 7862, 0, 32.95569, 1
BAR2, 7862883, 0.4154321, 100416.5, 33.24, 0.2249576, 7862, 0, 32.95569, 1
CTUN, 7862936, 0, 0, 0, 0.5, 0, 0, 1.06, NaN, 0, -114.7923, 0, -46, 80
ATT, 7867581, 0, 1.54, 0, -0.22, 248.69, 248.7, 0.07, 0.01
RATE, 7867595, -6.948811, 0.05538701, -0.01037427, 1.01602, -0.01228657, 0.001473204, -0.01345792, -0.03006755, 5.210135E-05, 0, -16.06913, 0
NKF1, 7867623, 1.54, -0.22, 248.69, 0.0006745278, 0.005257193, 0.4612003, 0.08168986, 0, 0, -0.5565661, 0, 0, 0, 0
NKF2, 7867623, 1, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 7867623, 0, 0, 0, 0, 0, 0.31, 0, 0, 0, 0.24, 0
NKF4, 7867623, 0, 0, 0.02, 0, 0, 0.007472711, 0, 0, 0, 19, 0, 0, 0
NKF5, 7867623, 0, 0, 0, 0, 0.86, 0.13, 0, 0, 0.5, 0.0005402636, 0.03992483, 0.06105409
NKQ1, 7867623, 0.5641792, 0.001661274, -0.007708448, -0.8256148
NKF6, 7867623, -0.27, -1.21, 248.4, -0.0008461268, -0.00714876, -0.248185, -0.4741801, 0, 0, -0.9648756, 0, 0, 0, 0
NKF7, 7867623, 0, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 7867623, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0.02, 0
NKF9, 7867623, 0, 0, 0, 0, 0, 0.007322775, 0, 0, 0, 19, 0, 0, 0
NKQ2, 7867623, 0.5620033, -0.01443579, 0.0005785886, -0.8270089
NK11, 7867623, 1.58, -1.69, 246.34, 0.001396528, -0.008219829, 0.06362985, -0.2204426, 0, 0, -0.792287, 0, 0, 0, 0
NK12, 7867623, 0, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 7867623, 0, 0, 0, 0, 0, 0.19, 0, 0, 0, 0.2, 0
NK14, 7867623, 0, 0, 0.01, 0, 0, 0.007929582, 0, 0, 0, 19, 0, 0, 0
NKQ3, 7867623, 0.5471781, -0.009020077, -0.01499618, -0.8368334
AHR2, 7868096, 1.51, -0.22, 248.25, 1.06, 53.0134947, 20.9298554, 0.5609847, 0.00581107, -0.01208334, -0.8277176
POS, 7868117, 53.0134947, 20.9298554, 1.06, 1.069457, NaN
RCIN, 7868137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 7868225, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 7868240, 0.01873956, 0.01856599, 0.03547077, 0, 0, 0
CTRL, 7868255, 0, 0, 0, 0, 0
HELI, 7868278, 0, 0, 0, 0
IMU, 7884848, -0.0006362121, 0.00122026, 4.306458E-05, -0.05857938, -0.1464263, -9.645568, 0, 0, 36.49506, 1, 1, 7999, 3999
IMU2, 7884848, -0.001889938, 0.003109352, -0.001230367, -0.2241281, 0.1251898, -10.19637, 0, 0, 0, 1, 1, 748, 947
IMU3, 7884848, -0.001099686, 0.001836142, -0.0002127429, -0.303582, -0.1540131, -9.885311, 0, 0, 34.59683, 1, 1, 7879, 3939
IMU, 7924816, 0.0002090434, 0.0006544719, -0.0004219946, -0.05405551, -0.1434589, -9.67434, 0, 0, 36.4992, 1, 1, 7999, 3999
IMU2, 7924816, 0.000204415, 0.0005274293, 0.0009545718, -0.1932188, 0.1486175, -9.985926, 0, 0, 0, 1, 1, 748, 947
IMU3, 7924816, -0.0002013202, -0.0006982782, -7.821171E-05, -0.3062254, -0.1553741, -9.899715, 0, 0, 34.59795, 1, 1, 7879, 3939
BAT, 7964531, 0.5671875, 0.5671875, 0.7710205, 0.4966432, 0.0002811439, 0, 0
POWR, 7964550, 4.777588, 0.029, 4, 2
MAG, 7964588, 45, 155, 484, -472, 276, -249, 0, 0, 0, 1, 7964567
MAG2, 7964588, -439, 259, 705, -669, 175, 332, 0, 0, 0, 1, 7964574
MAG3, 7964588, -136, 277, 543, 177, 539, 377, 0, 0, 0, 1, 7964582
BARO, 7964870, 1.190157, 100275.7, 33.36, 0.3513637, 7964, 0, 32.95569, 1
BAR2, 7964870, 0.1656114, 100419.3, 33.25, 0.3513637, 7964, 0, 32.95569, 1
CTUN, 7964937, 0, 0, 0, 0.5, 0, 0, 1.19, NaN, 0, -114.6716, 0, -46, 80
MSG, 7965820, EKF2 IMU1 tilt alignment complete
IMU, 7967099, 0.000648191, -0.0005111169, -0.0001303879, -0.06373862, -0.1260358, -9.634652, 0, 0, 36.50385, 1, 1, 7999, 3999
IMU2, 7967099, 0.001874679, 0.004730965, -0.0001230888, -0.2747145, 0.1394385, -10.16393, 0, 0, 0, 1, 1, 748, 947
IMU3, 7967099, 0.0006937436, 0.0001052665, -0.0003510118, -0.3148746, -0.1535692, -9.911242, 0, 0, 34.59897, 1, 1, 7879, 3939
ATT, 7969457, 0, 1.54, 0, -0.22, 248.68, 248.69, 0.07, 0.01
RATE, 7969471, -6.962359, 0.02045958, -0.01039313, 1.03237, -0.02995515, 0.001525968, -0.01373896, -0.01606942, 3.483136E-05, 0, -15.86342, 0
NKF1, 7969488, 1.54, -0.22, 248.68, 0.0009795334, 0.004402796, 0.4661509, 0.1011706, 0, 0, -0.5566102, 0, 0, 0, 0
NKF2, 7969488, 1, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 7969488, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, -0.04, 0
NKF4, 7969488, 0, 0, 0.02, 0, 0, 0.005043161, 0, 0, 0, 19, 0, 0, 0
NKF5, 7969488, 0, 0, 0, 0, 0.86, 0.13, 0, 0, 0.5, 0.0006770563, 0.04721303, 0.06168578
NKQ1, 7969488, 0.5641382, 0.001650403, -0.007748199, -0.8256424
NKF6, 7969488, -0.28, -1.18, 248.41, -0.002099137, -0.004032599, -0.2869858, -0.4595068, 0, 0, -1.02006, 0, 0, 0, 0
NKF7, 7969488, 0, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 7969488, 0, 0, 0, 0, 0, 0.15, 0, 0, 0, -0.27, 0
NKF9, 7969488, 0, 0, 0, 0, 0, 0.004951073, 0, 0, 0, 19, 0, 0, 0
NKQ2, 7969488, 0.5620773, -0.0142856, 0.0007526981, -0.826961
NK11, 7969488, 1.57, -1.68, 246.33, -6.061373E-05, -0.008032931, 0.04647522, -0.2001035, 0, 0, -0.8220122, 0, 0, 0, 0
NK12, 7969488, 0, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 7969488, 0, 0, 0, 0, 0, 0.26, 0, 0, 0, -0.12, 0
NK14, 7969488, 0, 0, 0.01, 0, 0, 0.005415883, 0, 0, 0, 19, 0, 0, 0
NKQ3, 7969488, 0.5471324, -0.009018939, -0.01494639, -0.8368641
AHR2, 7969916, 1.52, -0.22, 248.25, 1.19, 53.0134947, 20.9298554, 0.5610372, 0.005863649, -0.01209129, -0.8276815
POS, 7969951, 53.0134947, 20.9298554, 1.19, 1.190157, NaN
RCIN, 7970121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 7970134, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 7970150, 0.01708641, 0.02072988, 0.03667434, 0, 0, 0
CTRL, 7970165, 0, 0, 0, 0, 0
HELI, 7970188, 0, 0, 0, 0
MSG, 7971001, EKF2 IMU0 tilt alignment complete
MSG, 7990891, EKF2 IMU2 tilt alignment complete
IMU, 8007324, -0.0005943482, 3.514802E-05, -0.0003993909, -0.06358192, -0.1448975, -9.674418, 0, 0, 36.5087, 1, 1, 7999, 3999
IMU2, 8007324, 0.0005953243, 0.005671391, 0.0007837512, -0.1552314, 0.1328533, -10.05482, 0, 0, 0, 1, 1, 748, 947
IMU3, 8007324, 0.0006926017, 0.000782389, -0.0003680799, -0.3093513, -0.1504732, -9.902913, 0, 0, 34.59994, 1, 1, 7879, 3939
IMU, 8046914, -0.0008346411, -0.0004051751, 8.542881E-05, -0.04207657, -0.142979, -9.643928, 0, 0, 36.5139, 1, 1, 7999, 3999
IMU2, 8046914, 0.002780081, 0.001002582, 0.0005945389, -0.188637, 0.2061576, -10.00731, 0, 0, 0, 1, 1, 748, 947
IMU3, 8046914, 2.931005E-05, 0.001176459, -1.562349E-05, -0.3113203, -0.1410268, -9.880029, 0, 0, 34.60116, 1, 1, 7879, 3939
GPS, 8055289, 3, 393049200, 2113, 15, 0.84, 53.0134936, 20.9298552, 125.34, 0.038, 0, 0.229, 0, 1
GPA, 8055289, 1.15, 2.93, 4.54, 0.49, 0, 1, 8022, 200
BAT, 8066334, 0.5657552, 0.5657552, 0.7680664, 0.5183682, 0.000293435, 0, 0
POWR, 8066353, 4.766308, 0.036, 4, 2
MAG, 8066391, 44, 149, 488, -472, 276, -249, 0, 0, 0, 1, 8066370
MAG2, 8066391, -439, 259, 706, -669, 175, 332, 0, 0, 0, 1, 8066377
MAG3, 8066391, -139, 277, 544, 177, 539, 377, 0, 0, 0, 1, 8066385
BARO, 8066594, 1.285594, 100274.6, 33.37, 0.4100662, 8066, 0, 32.95569, 1
BAR2, 8066594, 0.2245579, 100418.6, 33.25, 0.4100662, 8066, 0, 32.95569, 1
CTUN, 8066851, 0, 0, 0, 0.5, 0, 0.5532517, 1.28, NaN, 0, -114.577, 0, -46, 80
ATT, 8071292, 0, 1.54, 0, -0.23, 248.67, 248.68, 0.05, 0.01
RATE, 8071307, -6.964537, 0.01509191, -0.01042993, 1.059627, -0.0607043, 0.001643789, -0.01420343, 0.009633007, -7.87008E-05, 0, -11.02333, 0
NKF1, 8071323, 1.54, -0.23, 248.67, 0.000858289, 0.00376381, 0.4670927, 0.07270214, 0, 0, -0.5561318, 0, 0, 0, 0
NKF2, 8071323, 1, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 8071323, 0, 0, 0, 0, 0, 0.37, 0, 0, 0, 0.38, 0
NKF4, 8071323, 0, 0, 0.02, 0, 0, 0.003393386, 0, 0, 0, 19, 165, 0, 0
NKF5, 8071323, 0, 0, 0, 0, 0.86, 0.13, 0, 0, 0.5, 0.001192627, 0.05202926, 0.05889412
NKQ1, 8071323, 0.5640697, 0.001609407, -0.007780378, -0.825689
NKF6, 8071323, -0.27, -1.16, 248.42, -0.004963099, -0.005854519, -0.3245526, -0.4828312, 0, 0, -1.07438, 0, 0, 0, 0
NKF7, 8071323, 0, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 8071323, 0, 0, 0, 0, 0, 0.08, 0, 0, 0, 0.1, 0
NKF9, 8071323, 0, 0, 0, 0, 0, 0.003313991, 0, 0, 0, 19, 165, 0, 0
NKQ2, 8071323, 0.562126, -0.01405111, 0.0008646279, -0.8269318
NK11, 8071323, 1.57, -1.67, 246.33, -0.0004498591, -0.007248694, 0.02770335, -0.224046, 0, 0, -0.8512468, 0, 0, 0, 0
NK12, 8071323, 1, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 8071323, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0.25, 0
NK14, 8071323, 0, 0, 0.01, 0, 0, 0.003663643, 0, 0, 0, 19, 165, 0, 0
NKQ3, 8071323, 0.5471033, -0.008985556, -0.01488472, -0.8368845
AHR2, 8071826, 1.53, -0.21, 248.31, 1.28, 53.0134936, 20.9298552, 0.5614218, 0.005948031, -0.01212119, -0.8274197
POS, 8071869, 53.0134936, 20.9298552, 1.28, 1.285594, 0.5561318
RCIN, 8071890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 8071903, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 8072111, 0.01708768, 0.01739039, 0.03536128, 0, 0, 0
CTRL, 8072126, 0, 0, 0, 0, 0
HELI, 8072149, 0, 0, 0, 0
IMU, 8089036, 0.001323344, -0.0005462895, -0.0009191032, -0.06466711, -0.138264, -9.661036, 0, 0, 36.51881, 1, 1, 7999, 3999
IMU2, 8089036, 0.001319276, 0.003699158, -0.0003384232, -0.1838549, 0.1014914, -10.16206, 0, 0, 0, 1, 1, 748, 947
IMU3, 8089036, 0.0003373255, 0.001240885, 4.614486E-05, -0.303727, -0.1501655, -9.907864, 0, 0, 34.60295, 1, 1, 7879, 3939
IMU, 8129088, 0.0001140488, 0.0004955272, -6.378246E-06, -0.06774856, -0.141328, -9.641958, 0, 0, 36.52348, 1, 1, 7999, 3999
IMU2, 8129088, 0.002681711, 0.0005839957, -0.001061736, -0.2817363, 0.2202401, -10.16615, 0, 0, 0, 1, 1, 748, 947
IMU3, 8129088, -0.0002919356, 0.0001095704, -0.001174373, -0.3176911, -0.1467735, -9.91044, 0, 0, 34.60477, 1, 1, 7879, 3939
BAT, 8168053, 0.5663819, 0.5663819, 0.7710205, 0.5401554, 0.0003057748, 0, 0
POWR, 8168071, 4.75664, 0.026, 4, 2
MAG, 8168109, 49, 151, 483, -472, 276, -249, 0, 0, 0, 1, 8168088
MAG2, 8168109, -440, 259, 708, -669, 175, 332, 0, 0, 0, 1, 8168096
MAG3, 8168109, -141, 277, 545, 177, 539, 377, 0, 0, 0, 1, 8168103
BARO, 8168295, 1.03858, 100277.4, 33.39, 0.4856768, 8168, 0, 32.95569, 1
BAR2, 8168295, 0.207716, 100418.9, 33.25, 0.4856768, 8168, 0, 32.95569, 1
CTUN, 8168545, 0, 0, 0, 0.5, 0, 0.553252, 1.03, NaN, 0, -114.824, 0, -46, 80
IMU, 8170344, -0.0005167059, 6.49827E-06, -0.0005190166, -0.05830885, -0.1437171, -9.651775, 0, 0, 36.52809, 1, 1, 7999, 3999
IMU2, 8170344, 0.0008846298, -0.001755113, 0.002954589, -0.3502051, 0.1638751, -10.10446, 0, 0, 0, 1, 1, 748, 947
IMU3, 8170344, -0.001023018, 0.0004247809, 5.17477E-05, -0.2916888, -0.1448738, -9.911367, 0, 0, 34.60629, 1, 1, 7879, 3939
ATT, 8172866, 0, 1.55, 0, -0.24, 248.66, 248.67, 0.05, 0
RATE, 8172881, -6.981961, -0.02422492, -0.01041242, 1.083138, -0.003750822, 0.001609008, -0.0144362, -0.01165394, -0.0001051703, 0, -12.85725, 0
NKF1, 8172897, 1.55, -0.24, 248.66, 0.001499006, 0.00294217, 0.4656437, 0.04356841, 0, 0, -0.5565857, 0, 0, 0, 0
NKF2, 8172897, 2, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 8172897, 0, 0, 0, 0, 0, 0.49, 0, 0, 0, -0.26, 0
NKF4, 8172897, 0, 0, 0.03, 0, 0, 0.002266959, 0, 0, 0, 19, 165, 0, 0
NKF5, 8172897, 0, 0, 0, 0, 0.87, 0.13, 0, 0, 0.5, 0.0008531649, 0.06206937, 0.06910099
